,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
58,0.776,0.57,1,-10.758,1,0.0658,0.447,0.94,0.109,0.925,123.707,audio_features,7xNT9RzVO8AjiyRucLR25v,spotify:track:7xNT9RzVO8AjiyRucLR25v,https://api.spotify.com/v1/tracks/7xNT9RzVO8AjiyRucLR25v,https://api.spotify.com/v1/audio-analysis/7xNT9RzVO8AjiyRucLR25v,258573,4
59,0.175,0.895,2,-6.053,1,0.133,0.00289,0.00137,0.0831,0.477,172.655,audio_features,7MhSRPG3isUw7vIf7Ur63Y,spotify:track:7MhSRPG3isUw7vIf7Ur63Y,https://api.spotify.com/v1/tracks/7MhSRPG3isUw7vIf7Ur63Y,https://api.spotify.com/v1/audio-analysis/7MhSRPG3isUw7vIf7Ur63Y,149960,4
60,0.667,0.634,7,-12.151,1,0.0428,0.247,0.802,0.0996,0.901,121.834,audio_features,3dCS8X4NMiVwr1D9j7GP1q,spotify:track:3dCS8X4NMiVwr1D9j7GP1q,https://api.spotify.com/v1/tracks/3dCS8X4NMiVwr1D9j7GP1q,https://api.spotify.com/v1/audio-analysis/3dCS8X4NMiVwr1D9j7GP1q,395400,4
61,0.627,0.939,11,-10.229,0,0.0847,0.115,0.304,0.265,0.762,93.513,audio_features,7JP2ZxvTYKicPnXzsTQu7W,spotify:track:7JP2ZxvTYKicPnXzsTQu7W,https://api.spotify.com/v1/tracks/7JP2ZxvTYKicPnXzsTQu7W,https://api.spotify.com/v1/audio-analysis/7JP2ZxvTYKicPnXzsTQu7W,195307,4
62,0.645,0.893,4,-10.924,1,0.0436,0.000872,0.0885,0.165,0.694,124.307,audio_features,1DTZDOSFioucSBQmIpxFRY,spotify:track:1DTZDOSFioucSBQmIpxFRY,https://api.spotify.com/v1/tracks/1DTZDOSFioucSBQmIpxFRY,https://api.spotify.com/v1/audio-analysis/1DTZDOSFioucSBQmIpxFRY,513547,4
63,0.24,0.989,9,-7.429,1,0.0638,2.49e-05,0.895,0.211,0.964,177.995,audio_features,6WmEBUtkzkY9qtXzjyKnGc,spotify:track:6WmEBUtkzkY9qtXzjyKnGc,https://api.spotify.com/v1/tracks/6WmEBUtkzkY9qtXzjyKnGc,https://api.spotify.com/v1/audio-analysis/6WmEBUtkzkY9qtXzjyKnGc,170480,4
64,0.845,0.716,0,-8.958,1,0.0793,0.217,0.827,0.16,0.964,122.316,audio_features,3demHzul8c0DhkkRHKXswx,spotify:track:3demHzul8c0DhkkRHKXswx,https://api.spotify.com/v1/tracks/3demHzul8c0DhkkRHKXswx,https://api.spotify.com/v1/audio-analysis/3demHzul8c0DhkkRHKXswx,362187,4
65,0.811,0.658,2,-11.625,1,0.0535,0.00197,0.891,0.085,0.648,138.815,audio_features,6V9ImiaJkoLwBXEwS0NrUB,spotify:track:6V9ImiaJkoLwBXEwS0NrUB,https://api.spotify.com/v1/tracks/6V9ImiaJkoLwBXEwS0NrUB,https://api.spotify.com/v1/audio-analysis/6V9ImiaJkoLwBXEwS0NrUB,145187,4
66,0.921,0.491,7,-10.97,1,0.144,0.00176,0.0696,0.245,0.762,98.098,audio_features,52u0UAEhO0oPknTrTQMQic,spotify:track:52u0UAEhO0oPknTrTQMQic,https://api.spotify.com/v1/tracks/52u0UAEhO0oPknTrTQMQic,https://api.spotify.com/v1/audio-analysis/52u0UAEhO0oPknTrTQMQic,325280,4
67,0.766,0.775,11,-7.45,0,0.0636,0.189,0.0,0.446,0.619,133.6,audio_features,5O2L4flmyXr4rgQoQgqst2,spotify:track:5O2L4flmyXr4rgQoQgqst2,https://api.spotify.com/v1/tracks/5O2L4flmyXr4rgQoQgqst2,https://api.spotify.com/v1/audio-analysis/5O2L4flmyXr4rgQoQgqst2,207173,4
