,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
44,0.515,0.994,1,-4.247,1,0.0513,0.000785,0.0324,0.082,0.375,174.996,audio_features,0zUIiRjdKblpmZTru60qzm,spotify:track:0zUIiRjdKblpmZTru60qzm,https://api.spotify.com/v1/tracks/0zUIiRjdKblpmZTru60qzm,https://api.spotify.com/v1/audio-analysis/0zUIiRjdKblpmZTru60qzm,309943,4
45,0.534,0.944,10,-7.834,0,0.0439,0.0613,0.564,0.061,0.49,169.982,audio_features,5cJKrxoOBkLp1NVdzs3BRl,spotify:track:5cJKrxoOBkLp1NVdzs3BRl,https://api.spotify.com/v1/tracks/5cJKrxoOBkLp1NVdzs3BRl,https://api.spotify.com/v1/audio-analysis/5cJKrxoOBkLp1NVdzs3BRl,230960,4
46,0.536,0.979,8,-4.54,1,0.0881,0.341,6.07e-05,0.0835,0.22,172.968,audio_features,37L7FaD5deVryL9P8wYjlA,spotify:track:37L7FaD5deVryL9P8wYjlA,https://api.spotify.com/v1/tracks/37L7FaD5deVryL9P8wYjlA,https://api.spotify.com/v1/audio-analysis/37L7FaD5deVryL9P8wYjlA,215192,4
47,0.592,0.894,2,-6.236,1,0.0653,0.00198,0.000159,0.0833,0.654,171.39,audio_features,1fGqXnx6lkyfCUTORlPYT6,spotify:track:1fGqXnx6lkyfCUTORlPYT6,https://api.spotify.com/v1/tracks/1fGqXnx6lkyfCUTORlPYT6,https://api.spotify.com/v1/audio-analysis/1fGqXnx6lkyfCUTORlPYT6,246107,4
48,0.645,0.948,11,-8.29,1,0.0464,0.198,0.0264,0.197,0.41,93.744,audio_features,74Qj9nOFIBTvDB0Rqf2IWv,spotify:track:74Qj9nOFIBTvDB0Rqf2IWv,https://api.spotify.com/v1/tracks/74Qj9nOFIBTvDB0Rqf2IWv,https://api.spotify.com/v1/audio-analysis/74Qj9nOFIBTvDB0Rqf2IWv,157599,4
49,0.595,0.988,7,-2.929,1,0.345,0.000373,0.425,0.126,0.408,170.021,audio_features,5X8uDCpZa7uBrhHpIauFHt,spotify:track:5X8uDCpZa7uBrhHpIauFHt,https://api.spotify.com/v1/tracks/5X8uDCpZa7uBrhHpIauFHt,https://api.spotify.com/v1/audio-analysis/5X8uDCpZa7uBrhHpIauFHt,310588,4
50,0.578,0.649,0,-5.649,1,0.0878,0.416,0.00253,0.0869,0.386,168.813,audio_features,0y8UKPyJOluqIuacosTKEv,spotify:track:0y8UKPyJOluqIuacosTKEv,https://api.spotify.com/v1/tracks/0y8UKPyJOluqIuacosTKEv,https://api.spotify.com/v1/audio-analysis/0y8UKPyJOluqIuacosTKEv,184947,4
51,0.497,0.999,0,-1.373,1,0.144,0.0531,0.000826,0.105,0.423,175.041,audio_features,7ieWVq8MZQPf8uvt9JBvf9,spotify:track:7ieWVq8MZQPf8uvt9JBvf9,https://api.spotify.com/v1/tracks/7ieWVq8MZQPf8uvt9JBvf9,https://api.spotify.com/v1/audio-analysis/7ieWVq8MZQPf8uvt9JBvf9,235964,3
52,0.555,0.66,11,-2.793,1,0.0437,0.408,0.0416,0.574,0.525,163.856,audio_features,3bW0833EMxg8qKtXXpXSCk,spotify:track:3bW0833EMxg8qKtXXpXSCk,https://api.spotify.com/v1/tracks/3bW0833EMxg8qKtXXpXSCk,https://api.spotify.com/v1/audio-analysis/3bW0833EMxg8qKtXXpXSCk,194900,4
53,0.456,0.856,2,-1.729,0,0.038,0.399,0.0162,0.283,0.0717,99.995,audio_features,1NVr2ucSniYMKRZURFGvgP,spotify:track:1NVr2ucSniYMKRZURFGvgP,https://api.spotify.com/v1/tracks/1NVr2ucSniYMKRZURFGvgP,https://api.spotify.com/v1/audio-analysis/1NVr2ucSniYMKRZURFGvgP,187801,4
