,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
107,0.0818,0.0307,5,-10.949,1,0.0573,0.759,0.925,0.142,0.035,85.788,audio_features,4zUSyLLVimjjcQuf2qQrhb,spotify:track:4zUSyLLVimjjcQuf2qQrhb,https://api.spotify.com/v1/tracks/4zUSyLLVimjjcQuf2qQrhb,https://api.spotify.com/v1/audio-analysis/4zUSyLLVimjjcQuf2qQrhb,480000,4
108,0.0595,0.0378,7,-26.306,1,0.0431,0.196,0.92,0.101,0.0323,65.204,audio_features,6RCnym8lxRhAtN9cQBeg3Q,spotify:track:6RCnym8lxRhAtN9cQBeg3Q,https://api.spotify.com/v1/tracks/6RCnym8lxRhAtN9cQBeg3Q,https://api.spotify.com/v1/audio-analysis/6RCnym8lxRhAtN9cQBeg3Q,310500,4
109,0.0617,0.313,7,-14.267,0,0.0487,0.77,0.941,0.108,0.0244,65.511,audio_features,3aFCEBOqdPbQ7d7hdBZI71,spotify:track:3aFCEBOqdPbQ7d7hdBZI71,https://api.spotify.com/v1/tracks/3aFCEBOqdPbQ7d7hdBZI71,https://api.spotify.com/v1/audio-analysis/3aFCEBOqdPbQ7d7hdBZI71,586000,4
110,0.165,0.322,7,-18.799,1,0.0558,0.164,0.881,0.114,0.0354,80.798,audio_features,0tPun8NtatwIA76z1U6Rru,spotify:track:0tPun8NtatwIA76z1U6Rru,https://api.spotify.com/v1/tracks/0tPun8NtatwIA76z1U6Rru,https://api.spotify.com/v1/audio-analysis/0tPun8NtatwIA76z1U6Rru,351272,4
111,0.0731,0.0481,2,-26.396,1,0.0475,0.992,0.981,0.0752,0.0388,62.39,audio_features,2E0rnRHjlyc7VjcJIbCLFc,spotify:track:2E0rnRHjlyc7VjcJIbCLFc,https://api.spotify.com/v1/tracks/2E0rnRHjlyc7VjcJIbCLFc,https://api.spotify.com/v1/audio-analysis/2E0rnRHjlyc7VjcJIbCLFc,283279,4
112,0.0741,0.479,2,-13.325,0,0.0635,0.00538,0.971,0.0928,0.0382,80.614,audio_features,2S17TvdrFLJwTBPxu1BtyO,spotify:track:2S17TvdrFLJwTBPxu1BtyO,https://api.spotify.com/v1/tracks/2S17TvdrFLJwTBPxu1BtyO,https://api.spotify.com/v1/audio-analysis/2S17TvdrFLJwTBPxu1BtyO,336021,4
113,0.165,0.0862,5,-25.708,0,0.0403,0.974,0.967,0.094,0.0385,140.665,audio_features,0WtFAjwpJAKT6XH7PJ3CMf,spotify:track:0WtFAjwpJAKT6XH7PJ3CMf,https://api.spotify.com/v1/tracks/0WtFAjwpJAKT6XH7PJ3CMf,https://api.spotify.com/v1/audio-analysis/0WtFAjwpJAKT6XH7PJ3CMf,342260,4
114,0.104,0.286,0,-12.583,0,0.0352,0.988,0.706,0.183,0.0388,174.508,audio_features,5fjGH9mVbj6sWl6zNnVgzp,spotify:track:5fjGH9mVbj6sWl6zNnVgzp,https://api.spotify.com/v1/tracks/5fjGH9mVbj6sWl6zNnVgzp,https://api.spotify.com/v1/audio-analysis/5fjGH9mVbj6sWl6zNnVgzp,477840,4
115,0.0647,0.575,11,-8.313,1,0.0436,0.969,0.913,0.093,0.0386,72.03,audio_features,70bvfk2bpkga3wOaj88QPD,spotify:track:70bvfk2bpkga3wOaj88QPD,https://api.spotify.com/v1/tracks/70bvfk2bpkga3wOaj88QPD,https://api.spotify.com/v1/audio-analysis/70bvfk2bpkga3wOaj88QPD,303280,5
116,0.162,0.482,11,-17.787,0,0.386,0.807,0.92,0.0946,0.0337,64.384,audio_features,0zuHqrV4p2YdYjKYGosaRS,spotify:track:0zuHqrV4p2YdYjKYGosaRS,https://api.spotify.com/v1/tracks/0zuHqrV4p2YdYjKYGosaRS,https://api.spotify.com/v1/audio-analysis/0zuHqrV4p2YdYjKYGosaRS,621000,4
117,0.134,0.156,10,-15.06,0,0.0464,0.319,0.901,0.11,0.0304,65.634,audio_features,3KdsLUKZSbIuZKlRPbalF4,spotify:track:3KdsLUKZSbIuZKlRPbalF4,https://api.spotify.com/v1/tracks/3KdsLUKZSbIuZKlRPbalF4,https://api.spotify.com/v1/audio-analysis/3KdsLUKZSbIuZKlRPbalF4,495000,3
118,0.332,0.214,8,-23.672,1,0.215,0.649,0.972,0.11,0.0505,108.272,audio_features,1oeUq78WhIDXGs5F0cfHcD,spotify:track:1oeUq78WhIDXGs5F0cfHcD,https://api.spotify.com/v1/tracks/1oeUq78WhIDXGs5F0cfHcD,https://api.spotify.com/v1/audio-analysis/1oeUq78WhIDXGs5F0cfHcD,256413,5
119,0.0708,0.379,4,-18.71,1,0.0552,0.847,0.908,0.104,0.0295,74.685,audio_features,0ACGSidRq5kpJxlTgpKoAf,spotify:track:0ACGSidRq5kpJxlTgpKoAf,https://api.spotify.com/v1/tracks/0ACGSidRq5kpJxlTgpKoAf,https://api.spotify.com/v1/audio-analysis/0ACGSidRq5kpJxlTgpKoAf,614000,4
120,0.227,0.175,7,-26.739,1,0.0496,0.991,0.755,0.109,0.0863,129.299,audio_features,46WVWc4XN9fNtEUPCvWW87,spotify:track:46WVWc4XN9fNtEUPCvWW87,https://api.spotify.com/v1/tracks/46WVWc4XN9fNtEUPCvWW87,https://api.spotify.com/v1/audio-analysis/46WVWc4XN9fNtEUPCvWW87,324000,4
121,0.122,0.24,2,-21.243,0,0.0431,0.894,0.938,0.0956,0.0343,62.218,audio_features,4zVTEtbYIahRZBTrpRUCvI,spotify:track:4zVTEtbYIahRZBTrpRUCvI,https://api.spotify.com/v1/tracks/4zVTEtbYIahRZBTrpRUCvI,https://api.spotify.com/v1/audio-analysis/4zVTEtbYIahRZBTrpRUCvI,511628,3
122,0.106,0.0368,3,-19.451,1,0.0387,0.412,0.798,0.11,0.03,92.355,audio_features,0oFKwoS8foZNhVGXTewACT,spotify:track:0oFKwoS8foZNhVGXTewACT,https://api.spotify.com/v1/tracks/0oFKwoS8foZNhVGXTewACT,https://api.spotify.com/v1/audio-analysis/0oFKwoS8foZNhVGXTewACT,396000,4
123,0.185,0.31,7,-27.904,1,0.0893,0.286,0.908,0.357,0.0479,83.716,audio_features,7cYjwJ8M336COWEXmdkyj4,spotify:track:7cYjwJ8M336COWEXmdkyj4,https://api.spotify.com/v1/tracks/7cYjwJ8M336COWEXmdkyj4,https://api.spotify.com/v1/audio-analysis/7cYjwJ8M336COWEXmdkyj4,696784,4
124,0.088,0.385,2,-18.16,1,0.0433,0.979,0.925,0.102,0.0836,85.759,audio_features,2SAFWFlSiZBnzNhRSOG72m,spotify:track:2SAFWFlSiZBnzNhRSOG72m,https://api.spotify.com/v1/tracks/2SAFWFlSiZBnzNhRSOG72m,https://api.spotify.com/v1/audio-analysis/2SAFWFlSiZBnzNhRSOG72m,366000,5
125,0.0671,0.196,1,-24.108,0,0.0507,0.724,0.784,0.109,0.166,77.432,audio_features,05s4Qx4nKDHARCDDOwPViu,spotify:track:05s4Qx4nKDHARCDDOwPViu,https://api.spotify.com/v1/tracks/05s4Qx4nKDHARCDDOwPViu,https://api.spotify.com/v1/audio-analysis/05s4Qx4nKDHARCDDOwPViu,584027,3
126,0.149,0.367,3,-18.759,0,0.124,0.208,0.0414,0.386,0.0361,77.073,audio_features,6yG069d4dya83gZfFzigrk,spotify:track:6yG069d4dya83gZfFzigrk,https://api.spotify.com/v1/tracks/6yG069d4dya83gZfFzigrk,https://api.spotify.com/v1/audio-analysis/6yG069d4dya83gZfFzigrk,310415,4
127,0.0679,0.185,7,-24.908,1,0.0408,0.822,0.9,0.265,0.0375,68.882,audio_features,2JnIcTImXYHZ2Xjhl93xqI,spotify:track:2JnIcTImXYHZ2Xjhl93xqI,https://api.spotify.com/v1/tracks/2JnIcTImXYHZ2Xjhl93xqI,https://api.spotify.com/v1/audio-analysis/2JnIcTImXYHZ2Xjhl93xqI,654000,3
128,0.148,0.057,3,-21.294,1,0.0374,0.992,0.924,0.105,0.033,71.887,audio_features,3Rx4DPQSRxUx5a21XhoIpP,spotify:track:3Rx4DPQSRxUx5a21XhoIpP,https://api.spotify.com/v1/tracks/3Rx4DPQSRxUx5a21XhoIpP,https://api.spotify.com/v1/audio-analysis/3Rx4DPQSRxUx5a21XhoIpP,508290,4
129,0.157,0.431,4,-14.872,0,0.0513,0.0121,0.956,0.323,0.0587,108.102,audio_features,6irXPoqQAPszQSfnpX8HWg,spotify:track:6irXPoqQAPszQSfnpX8HWg,https://api.spotify.com/v1/tracks/6irXPoqQAPszQSfnpX8HWg,https://api.spotify.com/v1/audio-analysis/6irXPoqQAPszQSfnpX8HWg,781269,4
130,0.115,0.316,4,-17.754,0,0.0411,0.925,0.788,0.0936,0.0717,154.255,audio_features,4M4aRO0i007VpAWi9UhgZQ,spotify:track:4M4aRO0i007VpAWi9UhgZQ,https://api.spotify.com/v1/tracks/4M4aRO0i007VpAWi9UhgZQ,https://api.spotify.com/v1/audio-analysis/4M4aRO0i007VpAWi9UhgZQ,426160,4
131,0.166,0.00742,1,-33.858,1,0.0401,0.817,0.94,0.11,0.0245,135.376,audio_features,2tiKNFNKbGx7vcW61hymd4,spotify:track:2tiKNFNKbGx7vcW61hymd4,https://api.spotify.com/v1/tracks/2tiKNFNKbGx7vcW61hymd4,https://api.spotify.com/v1/audio-analysis/2tiKNFNKbGx7vcW61hymd4,404373,4
132,0.135,0.509,0,-10.275,1,0.0828,0.936,0.89,0.0725,0.0303,141.793,audio_features,5oGXmcCl6z6kGqYy8XRlvM,spotify:track:5oGXmcCl6z6kGqYy8XRlvM,https://api.spotify.com/v1/tracks/5oGXmcCl6z6kGqYy8XRlvM,https://api.spotify.com/v1/audio-analysis/5oGXmcCl6z6kGqYy8XRlvM,709897,3
133,0.112,0.742,5,-11.874,0,0.448,0.469,0.84,0.113,0.316,66.75,audio_features,0IuqC8Nd1bmCIY4vI78BhH,spotify:track:0IuqC8Nd1bmCIY4vI78BhH,https://api.spotify.com/v1/tracks/0IuqC8Nd1bmCIY4vI78BhH,https://api.spotify.com/v1/audio-analysis/0IuqC8Nd1bmCIY4vI78BhH,335259,5
134,0.0822,0.466,3,-13.358,0,0.0474,0.987,0.878,0.444,0.0371,52.737,audio_features,3qs3jS6Q9TaLg1yZgTR2zs,spotify:track:3qs3jS6Q9TaLg1yZgTR2zs,https://api.spotify.com/v1/tracks/3qs3jS6Q9TaLg1yZgTR2zs,https://api.spotify.com/v1/audio-analysis/3qs3jS6Q9TaLg1yZgTR2zs,452000,4
135,0.158,0.0873,7,-31.698,1,0.0407,0.805,0.965,0.0988,0.0532,132.776,audio_features,3SUVDUmY9Oy5SMFCLJa4fs,spotify:track:3SUVDUmY9Oy5SMFCLJa4fs,https://api.spotify.com/v1/tracks/3SUVDUmY9Oy5SMFCLJa4fs,https://api.spotify.com/v1/audio-analysis/3SUVDUmY9Oy5SMFCLJa4fs,408000,4
136,0.0618,0.442,8,-25.168,1,0.158,0.753,0.665,0.125,0.0449,70.835,audio_features,4Inn0YOooqB2eUKs7lq6cv,spotify:track:4Inn0YOooqB2eUKs7lq6cv,https://api.spotify.com/v1/tracks/4Inn0YOooqB2eUKs7lq6cv,https://api.spotify.com/v1/audio-analysis/4Inn0YOooqB2eUKs7lq6cv,382000,3
137,0.0653,0.475,10,-22.029,1,0.115,0.831,0.885,0.326,0.0371,71.846,audio_features,6LG1IWkuMCt7YQx5HM0eYw,spotify:track:6LG1IWkuMCt7YQx5HM0eYw,https://api.spotify.com/v1/tracks/6LG1IWkuMCt7YQx5HM0eYw,https://api.spotify.com/v1/audio-analysis/6LG1IWkuMCt7YQx5HM0eYw,605707,4
