,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
37,0.372,0.904,5,-4.438,1,0.106,0.007,1.34e-06,0.112,0.362,159.081,audio_features,50NQdrO55nqwZrDwKny5NH,spotify:track:50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/tracks/50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/audio-analysis/50NQdrO55nqwZrDwKny5NH,231507,4
38,0.312,0.92,5,-5.729,0,0.0662,8.39e-06,0.000273,0.322,0.369,105.305,audio_features,1FuZJZqUWbwpqwbT8eESfR,spotify:track:1FuZJZqUWbwpqwbT8eESfR,https://api.spotify.com/v1/tracks/1FuZJZqUWbwpqwbT8eESfR,https://api.spotify.com/v1/audio-analysis/1FuZJZqUWbwpqwbT8eESfR,249067,4
39,0.197,0.96,7,-4.482,1,0.145,0.00184,0.0198,0.191,0.0933,177.166,audio_features,4z634rucYDdBD59wmgnCde,spotify:track:4z634rucYDdBD59wmgnCde,https://api.spotify.com/v1/tracks/4z634rucYDdBD59wmgnCde,https://api.spotify.com/v1/audio-analysis/4z634rucYDdBD59wmgnCde,255013,4
40,0.426,0.936,8,-5.52,0,0.0828,2.1e-05,0.0,0.926,0.416,158.038,audio_features,2D4LEUzvLRCQOLMxnajH72,spotify:track:2D4LEUzvLRCQOLMxnajH72,https://api.spotify.com/v1/tracks/2D4LEUzvLRCQOLMxnajH72,https://api.spotify.com/v1/audio-analysis/2D4LEUzvLRCQOLMxnajH72,219107,4
41,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,audio_features,5dTHtzHFPyi8TlTtzoz1J9,spotify:track:5dTHtzHFPyi8TlTtzoz1J9,https://api.spotify.com/v1/tracks/5dTHtzHFPyi8TlTtzoz1J9,https://api.spotify.com/v1/audio-analysis/5dTHtzHFPyi8TlTtzoz1J9,204733,4
42,0.281,0.991,4,-4.271,1,0.263,0.000155,1.08e-06,0.916,0.155,174.447,audio_features,2SczaI2jCqxYX5XAoOERWv,spotify:track:2SczaI2jCqxYX5XAoOERWv,https://api.spotify.com/v1/tracks/2SczaI2jCqxYX5XAoOERWv,https://api.spotify.com/v1/audio-analysis/2SczaI2jCqxYX5XAoOERWv,177747,4
43,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,audio_features,587WH6kCBOPalgEBH2Fk9U,spotify:track:587WH6kCBOPalgEBH2Fk9U,https://api.spotify.com/v1/tracks/587WH6kCBOPalgEBH2Fk9U,https://api.spotify.com/v1/audio-analysis/587WH6kCBOPalgEBH2Fk9U,188187,4
44,0.21,0.937,4,-4.596,0,0.18,0.000415,0.0,0.143,0.311,172.323,audio_features,7hZ1JuwJm4hZsS8IHnKDt3,spotify:track:7hZ1JuwJm4hZsS8IHnKDt3,https://api.spotify.com/v1/tracks/7hZ1JuwJm4hZsS8IHnKDt3,https://api.spotify.com/v1/audio-analysis/7hZ1JuwJm4hZsS8IHnKDt3,233763,3
45,0.374,0.739,7,-5.193,0,0.0477,5.8e-06,0.000141,0.109,0.359,148.078,audio_features,3SizB9Beb0HZHww3PjoXbQ,spotify:track:3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/tracks/3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/audio-analysis/3SizB9Beb0HZHww3PjoXbQ,257693,3
46,0.458,0.939,5,-3.702,1,0.115,0.016,0.0,0.288,0.447,168.158,audio_features,77vNp4OsXJdDt3OwlQW0HS,spotify:track:77vNp4OsXJdDt3OwlQW0HS,https://api.spotify.com/v1/tracks/77vNp4OsXJdDt3OwlQW0HS,https://api.spotify.com/v1/audio-analysis/77vNp4OsXJdDt3OwlQW0HS,204440,4
47,0.382,0.957,8,-4.715,1,0.0941,0.000173,0.000166,0.119,0.178,153.88,audio_features,17H3w82ezx4QYYH6WnMmfr,spotify:track:17H3w82ezx4QYYH6WnMmfr,https://api.spotify.com/v1/tracks/17H3w82ezx4QYYH6WnMmfr,https://api.spotify.com/v1/audio-analysis/17H3w82ezx4QYYH6WnMmfr,217827,4
48,0.189,0.972,2,-2.834,0,0.0931,1.06e-05,0.0094,0.227,0.214,172.049,audio_features,7olQs21wmZmKQBuo9liALF,spotify:track:7olQs21wmZmKQBuo9liALF,https://api.spotify.com/v1/tracks/7olQs21wmZmKQBuo9liALF,https://api.spotify.com/v1/audio-analysis/7olQs21wmZmKQBuo9liALF,276333,4
49,0.358,0.959,2,-3.139,0,0.0874,0.00364,0.000237,0.356,0.171,91.938,audio_features,313yF0VXTCmFFoYEJF7nBQ,spotify:track:313yF0VXTCmFFoYEJF7nBQ,https://api.spotify.com/v1/tracks/313yF0VXTCmFFoYEJF7nBQ,https://api.spotify.com/v1/audio-analysis/313yF0VXTCmFFoYEJF7nBQ,242413,4
50,0.386,0.942,6,-2.169,1,0.0514,0.000545,0.0,0.14,0.483,90.91,audio_features,1WPoATdYDxAmso3K6OpsaY,spotify:track:1WPoATdYDxAmso3K6OpsaY,https://api.spotify.com/v1/tracks/1WPoATdYDxAmso3K6OpsaY,https://api.spotify.com/v1/audio-analysis/1WPoATdYDxAmso3K6OpsaY,273653,4
51,0.364,0.964,0,-3.151,0,0.0595,0.000363,0.298,0.183,0.0585,97.46,audio_features,7kw1y5LQfNXELwGrKDalxg,spotify:track:7kw1y5LQfNXELwGrKDalxg,https://api.spotify.com/v1/tracks/7kw1y5LQfNXELwGrKDalxg,https://api.spotify.com/v1/audio-analysis/7kw1y5LQfNXELwGrKDalxg,200680,4
52,0.235,0.893,2,-4.106,0,0.193,0.0298,0.0,0.278,0.0676,184.975,audio_features,76LGCP0g9nVknR7HD2Jjyp,spotify:track:76LGCP0g9nVknR7HD2Jjyp,https://api.spotify.com/v1/tracks/76LGCP0g9nVknR7HD2Jjyp,https://api.spotify.com/v1/audio-analysis/76LGCP0g9nVknR7HD2Jjyp,279227,4
53,0.509,0.93,0,-2.689,0,0.0474,0.00137,0.0,0.152,0.783,154.946,audio_features,2ZICF8SFI5tHttaLJKMY1X,spotify:track:2ZICF8SFI5tHttaLJKMY1X,https://api.spotify.com/v1/tracks/2ZICF8SFI5tHttaLJKMY1X,https://api.spotify.com/v1/audio-analysis/2ZICF8SFI5tHttaLJKMY1X,149640,4
54,0.417,0.976,2,-4.696,0,0.0665,0.000351,0.000117,0.074,0.463,186.081,audio_features,2ZhswJTKMkNNTAjrTmPhOJ,spotify:track:2ZhswJTKMkNNTAjrTmPhOJ,https://api.spotify.com/v1/tracks/2ZhswJTKMkNNTAjrTmPhOJ,https://api.spotify.com/v1/audio-analysis/2ZhswJTKMkNNTAjrTmPhOJ,255840,4
55,0.235,0.965,2,-2.882,0,0.28,0.00887,0.0,0.0448,0.322,185.278,audio_features,7l0Lr7Tl4Gt8hQj4v3rwtf,spotify:track:7l0Lr7Tl4Gt8hQj4v3rwtf,https://api.spotify.com/v1/tracks/7l0Lr7Tl4Gt8hQj4v3rwtf,https://api.spotify.com/v1/audio-analysis/7l0Lr7Tl4Gt8hQj4v3rwtf,231840,4
56,0.369,0.875,1,-4.5,1,0.0571,0.000234,0.00456,0.197,0.472,131.301,audio_features,3UWeuhMCrD4QpoWTk9BW3X,spotify:track:3UWeuhMCrD4QpoWTk9BW3X,https://api.spotify.com/v1/tracks/3UWeuhMCrD4QpoWTk9BW3X,https://api.spotify.com/v1/audio-analysis/3UWeuhMCrD4QpoWTk9BW3X,197240,4
