,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
24,0.143,0.905,1,-5.882,0,0.0951,9.24e-06,0.646,0.236,0.0648,154.945,audio_features,2GDVWXnjtRQOgAZ6VqosXr,spotify:track:2GDVWXnjtRQOgAZ6VqosXr,https://api.spotify.com/v1/tracks/2GDVWXnjtRQOgAZ6VqosXr,https://api.spotify.com/v1/audio-analysis/2GDVWXnjtRQOgAZ6VqosXr,451680,4
25,0.175,0.844,0,-7.617,1,0.0593,0.000277,0.649,0.154,0.22,163.245,audio_features,4kQBHtVXwDubDqBHaphEWa,spotify:track:4kQBHtVXwDubDqBHaphEWa,https://api.spotify.com/v1/tracks/4kQBHtVXwDubDqBHaphEWa,https://api.spotify.com/v1/audio-analysis/4kQBHtVXwDubDqBHaphEWa,200507,4
26,0.352,0.412,8,-10.921,1,0.0397,0.0641,0.198,0.359,0.0382,125.138,audio_features,3yRDpr0Sj0ZknoXqSsI74R,spotify:track:3yRDpr0Sj0ZknoXqSsI74R,https://api.spotify.com/v1/tracks/3yRDpr0Sj0ZknoXqSsI74R,https://api.spotify.com/v1/audio-analysis/3yRDpr0Sj0ZknoXqSsI74R,516564,4
27,0.274,0.941,5,-5.089,0,0.0515,3.98e-06,0.0203,0.558,0.524,149.739,audio_features,377p54QO8xTrxonrZFPbG9,spotify:track:377p54QO8xTrxonrZFPbG9,https://api.spotify.com/v1/tracks/377p54QO8xTrxonrZFPbG9,https://api.spotify.com/v1/audio-analysis/377p54QO8xTrxonrZFPbG9,168382,4
28,0.374,0.69,5,-6.839,1,0.0377,0.0316,0.455,0.22,0.512,135.427,audio_features,711kCbBI261Yt5adbDgN6T,spotify:track:711kCbBI261Yt5adbDgN6T,https://api.spotify.com/v1/tracks/711kCbBI261Yt5adbDgN6T,https://api.spotify.com/v1/audio-analysis/711kCbBI261Yt5adbDgN6T,213533,4
29,0.202,0.837,2,-8.207,1,0.0446,1.75e-05,0.653,0.23,0.38,122.309,audio_features,45aND8JvZA7mJCrrZUjZAy,spotify:track:45aND8JvZA7mJCrrZUjZAy,https://api.spotify.com/v1/tracks/45aND8JvZA7mJCrrZUjZAy,https://api.spotify.com/v1/audio-analysis/45aND8JvZA7mJCrrZUjZAy,329674,4
30,0.152,0.97,4,-4.727,0,0.0851,0.000181,0.000229,0.0462,0.105,148.605,audio_features,6FVDwgqzZbeOu7N455ryjP,spotify:track:6FVDwgqzZbeOu7N455ryjP,https://api.spotify.com/v1/tracks/6FVDwgqzZbeOu7N455ryjP,https://api.spotify.com/v1/audio-analysis/6FVDwgqzZbeOu7N455ryjP,367547,4
31,0.205,0.441,8,-6.323,1,0.0332,0.00125,0.0363,0.285,0.147,98.367,audio_features,6ImsM5mzL47hHAo9V2E8jI,spotify:track:6ImsM5mzL47hHAo9V2E8jI,https://api.spotify.com/v1/tracks/6ImsM5mzL47hHAo9V2E8jI,https://api.spotify.com/v1/audio-analysis/6ImsM5mzL47hHAo9V2E8jI,502133,3
32,0.177,0.919,3,-7.314,0,0.0654,3.13e-06,0.674,0.118,0.143,132.609,audio_features,4QsTTWFyeDh2Httfrr88vf,spotify:track:4QsTTWFyeDh2Httfrr88vf,https://api.spotify.com/v1/tracks/4QsTTWFyeDh2Httfrr88vf,https://api.spotify.com/v1/audio-analysis/4QsTTWFyeDh2Httfrr88vf,545307,4
33,0.154,0.951,2,-3.709,1,0.129,7.93e-05,0.0838,0.456,0.126,75.32,audio_features,3wsvI7T9TpCtATJcdZJw0e,spotify:track:3wsvI7T9TpCtATJcdZJw0e,https://api.spotify.com/v1/tracks/3wsvI7T9TpCtATJcdZJw0e,https://api.spotify.com/v1/audio-analysis/3wsvI7T9TpCtATJcdZJw0e,446028,4
